yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2020,NYN,NL,lugose01,16,7,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2021,NYN,NL,lugose01,46,0,44,46,46,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,lugose01,62,0,1,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2023,SDN,NL,lugose01,26,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2024,KCA,AL,lugose01,33,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2023,TOR,AL,lukesna01,29,6,29,19,0,0,0,0,0,0,4,1,15,20,4,5,8
2024,TOR,AL,lukesna01,22,19,22,21,0,0,0,0,0,0,12,3,8,21,1,2,1
2017,PIT,NL,luplojo01,27,20,27,23,0,0,0,0,0,0,10,0,14,23,0,5,0
2018,PIT,NL,luplojo01,37,21,37,29,0,0,0,0,0,0,16,3,11,29,0,10,1
2019,CLE,AL,luplojo01,85,60,85,76,0,0,0,0,0,0,34,4,42,76,4,22,0
2020,CLE,AL,luplojo01,29,24,29,29,0,0,0,0,0,0,21,0,9,29,0,5,0
2021,CLE,AL,luplojo01,36,27,36,35,0,0,0,0,0,0,3,22,11,35,1,6,0
2021,TBA,AL,luplojo01,26,18,25,23,1,0,17,1,1,0,3,0,0,3,3,6,0
2022,ARI,NL,luplojo01,83,51,83,64,0,0,1,0,1,0,22,5,41,63,7,27,0
2023,MIN,AL,luplojo01,32,14,32,27,2,0,3,0,0,0,20,2,3,25,3,14,0
2023,TOR,AL,luplojo01,7,4,7,4,0,0,0,0,0,0,0,0,4,4,1,1,2
2019,LAN,NL,luxga01,23,19,23,22,0,0,0,22,0,0,0,0,0,0,1,4,0
2020,LAN,NL,luxga01,19,16,19,18,0,0,0,18,0,0,0,0,0,0,1,0,0
2021,LAN,NL,luxga01,102,93,102,100,0,0,0,27,1,59,11,6,1,17,0,2,3
2022,LAN,NL,luxga01,129,118,129,126,0,0,0,102,0,9,28,0,0,28,1,8,0
2024,LAN,NL,luxga01,139,117,139,138,0,0,0,138,0,1,0,0,0,0,0,18,0
2019,OAK,AL,luzarje01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2020,OAK,AL,luzarje01,12,9,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2021,MIA,NL,luzarje01,12,12,11,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2021,OAK,AL,luzarje01,13,6,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIA,NL,luzarje01,18,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2023,MIA,NL,luzarje01,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2024,MIA,NL,luzarje01,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2015,COL,NL,lylesjo01,11,10,10,10,10,0,0,0,0,0,0,0,0,0,0,1,0
2016,COL,NL,lylesjo01,40,5,37,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,COL,NL,lylesjo01,33,0,32,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2017,SDN,NL,lylesjo01,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2018,MIL,NL,lylesjo01,11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2018,SDN,NL,lylesjo01,26,9,25,25,25,0,0,0,0,0,0,0,0,0,0,0,1
2019,MIL,NL,lylesjo01,11,11,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,lylesjo01,17,17,16,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2020,TEX,AL,lylesjo01,12,9,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2021,TEX,AL,lylesjo01,32,30,3,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2022,BAL,AL,lylesjo01,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2023,KCA,AL,lylesjo01,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2024,KCA,AL,lylesjo01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2021,KCA,AL,lynchda02,15,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2022,KCA,AL,lynchda02,27,26,1,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2023,KCA,AL,lynchda02,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2024,KCA,AL,lynchda02,16,3,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2015,SLN,NL,lynnla01,31,31,28,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2017,SLN,NL,lynnla01,33,33,31,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2018,MIN,AL,lynnla01,20,20,2,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2018,NYA,AL,lynnla01,11,9,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2019,TEX,AL,lynnla01,33,33,1,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2020,TEX,AL,lynnla01,13,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2021,CHA,AL,lynnla01,28,28,2,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHA,AL,lynnla01,21,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2023,CHA,AL,lynnla01,21,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2023,LAN,NL,lynnla01,11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2024,SLN,NL,lynnla01,23,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2015,SLN,NL,lyonsty01,17,8,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2016,SLN,NL,lyonsty01,30,0,28,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2017,SLN,NL,lyonsty01,50,0,48,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2018,SLN,NL,lyonsty01,27,0,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,lyonsty01,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,lyonsty01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2020,NYA,AL,lyonsty01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,KCA,AL,machaan02,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2021,WAS,NL,machaan02,40,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,machaan02,51,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0
2023,WAS,NL,machaan02,44,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0
2015,DET,AL,machadi01,24,20,24,24,0,0,0,0,0,24,0,0,0,0,0,2,0
2016,DET,AL,machadi01,8,3,8,8,0,0,0,2,0,6,0,0,0,0,0,2,1
2017,DET,AL,machadi01,73,41,73,63,0,0,0,27,5,32,0,0,0,0,8,13,4
2018,DET,AL,machadi01,67,61,67,64,0,0,0,64,0,0,0,0,0,0,2,2,2
2022,SFN,NL,machadi01,5,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0
2015,BAL,AL,machama01,162,162,162,162,0,0,0,0,156,7,0,0,0,0,0,0,0
2016,BAL,AL,machama01,157,157,157,157,0,0,0,0,114,45,0,0,0,0,0,0,0
2017,BAL,AL,machama01,156,156,156,156,0,0,0,0,156,0,0,0,0,0,0,0,0
2018,BAL,AL,machama01,96,96,96,96,0,0,0,0,0,96,0,0,0,0,0,0,0
2018,LAN,NL,machama01,66,65,66,66,0,0,0,0,16,51,0,0,0,0,0,0,0
2019,SDN,NL,machama01,156,154,156,154,0,0,0,0,119,37,0,0,0,0,0,2,0
2020,SDN,NL,machama01,60,60,60,56,0,0,0,0,56,0,0,0,0,0,4,0,0
2021,SDN,NL,machama01,153,147,153,144,0,0,0,0,144,0,0,0,0,0,3,6,0
2022,SDN,NL,machama01,150,148,150,134,0,0,0,0,134,0,0,0,0,0,15,2,0
2023,SDN,NL,machama01,138,138,138,105,0,0,0,0,105,0,0,0,0,0,33,0,0
2024,SDN,NL,machama01,152,151,152,100,0,0,0,0,100,0,0,0,0,0,51,1,0
2015,BOS,AL,machije01,26,0,3,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2015,SFN,NL,machije01,33,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2017,SEA,AL,machije01,5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2020,OAK,AL,machivi01,24,18,24,19,0,0,2,3,10,6,0,0,0,0,4,1,0
2021,OAK,AL,machivi01,15,11,15,13,0,0,0,3,3,8,0,0,0,0,0,2,1
2022,OAK,AL,machivi01,73,62,73,70,0,0,0,1,68,1,0,0,0,0,1,10,0
2024,NYA,AL,maciejo01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAA,AL,mackida01,16,10,16,12,0,0,7,0,5,0,0,0,0,0,0,6,0
2022,OAK,AL,mackida01,6,3,6,5,0,0,5,0,0,0,0,0,0,0,0,2,0
2024,DET,AL,maddety01,6,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2017,BOS,AL,maddoau01,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2021,MIA,NL,maderlu01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,madribl01,39,32,39,32,0,0,9,0,0,0,5,2,19,25,3,4,1
2023,HOU,AL,madribl01,12,6,12,4,1,0,2,0,0,0,1,0,0,1,3,5,0
2024,DET,AL,madribl01,21,19,21,21,0,0,20,0,0,0,0,0,1,1,0,1,0
2020,CHA,AL,madrini01,29,29,29,29,0,0,0,29,0,0,0,0,0,0,0,0,0
2021,CHA,AL,madrini01,54,53,54,53,0,0,0,53,0,0,0,0,0,0,1,0,1
2022,CHN,NL,madrini01,59,53,59,59,0,0,0,59,0,0,0,0,0,0,0,5,0
2023,CHN,NL,madrini01,92,68,92,81,0,0,0,14,72,0,0,0,0,0,4,16,6
2024,CHN,NL,madrini01,51,21,51,47,0,0,0,15,36,0,0,0,0,0,2,8,0
2015,KCA,AL,madsory01,68,0,7,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2016,OAK,AL,madsory01,63,0,8,63,63,0,0,0,0,0,0,0,0,0,0,0,0
2017,OAK,AL,madsory01,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2017,WAS,NL,madsory01,20,0,19,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2018,LAN,NL,madsory01,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2018,WAS,NL,madsory01,49,0,47,49,49,0,0,0,0,0,0,0,0,0,0,0,0
2016,LAN,NL,maedake01,35,32,34,32,32,0,0,0,0,0,0,0,0,0,0,1,2
2017,LAN,NL,maedake01,30,25,28,29,29,0,0,0,0,0,0,0,0,0,0,1,0
2018,LAN,NL,maedake01,41,20,39,39,39,0,0,0,0,0,0,0,0,0,0,2,0
2019,LAN,NL,maedake01,41,26,38,37,37,0,0,0,0,0,0,0,0,0,0,3,1
2020,MIN,AL,maedake01,11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2021,MIN,AL,maedake01,23,21,4,21,21,0,0,0,0,0,0,0,0,0,1,0,2
2023,MIN,AL,maedake01,21,20,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2024,DET,AL,maedake01,29,17,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2023,PIT,NL,maggidr01,3,1,3,2,0,0,0,0,2,0,0,0,0,0,1,2,0
2016,CIN,NL,magilma01,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2018,MIN,AL,magilma01,40,0,3,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIN,AL,magilma01,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2019,SEA,AL,magilma01,22,0,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2020,SEA,AL,magilma01,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2016,MIL,NL,magnida01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAA,AL,magnida01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,LAA,AL,mahlegr01,24,0,4,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2017,CIN,NL,mahlety01,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,CIN,NL,mahlety01,24,23,21,23,23,0,0,0,0,0,0,0,0,0,0,1,0
2019,CIN,NL,mahlety01,27,25,24,25,25,0,0,0,0,0,0,0,0,0,0,0,2
2020,CIN,NL,mahlety01,10,9,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2021,CIN,NL,mahlety01,33,33,32,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2022,CIN,NL,mahlety01,19,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIN,AL,mahlety01,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2023,MIN,AL,mahlety01,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2024,TEX,AL,mahlety01,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,TBA,AL,mahtomi01,41,26,41,36,0,0,0,0,0,0,16,13,12,36,3,5,4
2016,TBA,AL,mahtomi01,65,50,65,61,0,0,0,0,0,0,26,23,18,61,1,3,4
2017,DET,AL,mahtomi01,109,87,109,105,0,0,0,0,0,0,19,67,25,105,2,9,4
2018,DET,AL,mahtomi01,67,58,67,61,0,0,0,0,0,0,54,2,6,61,1,7,0
2019,DET,AL,mahtomi01,9,6,9,8,0,0,0,0,0,0,1,7,0,8,1,0,2
2015,TBA,AL,mailelu01,15,9,15,15,0,15,0,0,0,0,0,0,0,0,0,2,0
2016,TBA,AL,mailelu01,42,35,42,41,0,37,4,0,0,0,0,0,0,0,1,1,0
2017,TOR,AL,mailelu01,46,36,46,46,0,46,0,0,0,0,0,0,0,0,0,1,0
2018,TOR,AL,mailelu01,68,58,68,66,0,66,0,0,0,0,0,0,0,0,0,3,1
2019,TOR,AL,mailelu01,45,41,44,45,2,44,0,0,0,0,0,0,0,0,0,0,0
2021,MIL,NL,mailelu01,15,7,15,13,1,12,0,0,0,0,0,0,0,0,0,3,1
2022,CLE,AL,mailelu01,76,55,76,76,0,76,0,0,0,0,0,0,0,0,0,0,0
2023,CIN,NL,mailelu01,78,58,74,75,4,71,0,0,0,0,0,0,0,0,1,2,0
2024,CIN,NL,mailelu01,55,45,53,52,3,49,0,0,0,0,0,0,0,0,2,3,0
2018,SDN,NL,makitka01,27,0,25,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2024,MIA,NL,maldoan01,16,1,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIL,NL,maldoma01,79,66,79,74,0,74,1,0,0,0,0,0,0,0,0,6,0
2016,MIL,NL,maldoma01,76,63,76,69,0,69,0,0,0,0,0,0,0,0,0,8,0
2017,LAA,AL,maldoma01,138,131,138,138,0,137,1,0,0,0,0,0,0,0,0,3,0
2018,HOU,AL,maldoma01,41,34,41,40,0,40,0,0,0,0,0,0,0,0,0,1,0
2018,LAA,AL,maldoma01,78,77,78,77,0,77,0,0,0,0,0,0,0,0,0,1,0
2019,CHN,NL,maldoma01,4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0
2019,HOU,AL,maldoma01,27,24,27,27,0,26,1,0,0,0,0,0,0,0,0,1,0
2019,KCA,AL,maldoma01,74,70,74,73,0,73,0,0,0,0,0,0,0,0,0,1,0
2020,HOU,AL,maldoma01,47,46,47,47,0,47,0,0,0,0,0,0,0,0,0,0,0
2021,HOU,AL,maldoma01,125,119,125,124,0,123,1,0,0,0,0,0,0,0,0,1,0
2022,HOU,AL,maldoma01,113,110,113,113,0,113,0,0,0,0,0,0,0,0,0,0,0
2023,HOU,AL,maldoma01,117,116,116,117,1,116,0,0,0,0,0,0,0,0,0,0,0
2024,CHA,AL,maldoma01,48,46,48,48,0,48,0,0,0,0,0,0,0,0,0,0,0
2024,DET,AL,malloju02,71,57,71,23,0,0,0,0,0,0,22,0,1,23,46,12,0
2016,OAK,AL,manaese01,25,24,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,OAK,AL,manaese01,29,29,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2018,OAK,AL,manaese01,27,27,3,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2019,OAK,AL,manaese01,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2020,OAK,AL,manaese01,11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2021,OAK,AL,manaese01,32,32,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2022,SDN,NL,manaese01,30,28,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2023,SFN,NL,manaese01,37,10,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2024,NYN,NL,manaese01,32,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2016,BAL,AL,mancitr01,5,4,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0
2017,BAL,AL,mancitr01,147,140,147,126,0,0,45,0,0,0,88,0,2,90,18,6,0
2018,BAL,AL,mancitr01,156,150,156,136,0,0,47,0,0,0,98,0,0,98,18,4,0
2019,BAL,AL,mancitr01,154,153,154,134,0,0,56,0,0,0,6,0,87,92,17,1,0
2021,BAL,AL,mancitr01,147,143,147,77,0,0,77,0,0,0,0,0,0,0,68,4,0
2022,BAL,AL,mancitr01,92,91,92,40,0,0,29,0,0,0,3,0,10,13,51,1,0
2022,HOU,AL,mancitr01,51,45,51,28,0,0,10,0,0,0,17,0,1,18,20,5,0
2023,CHN,NL,mancitr01,79,63,79,55,0,0,51,0,0,0,0,0,5,5,22,15,0
2015,SLN,NL,manesse01,77,0,74,76,76,0,0,0,0,0,0,0,0,0,0,1,0
2016,SLN,NL,manesse01,29,0,27,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2017,KCA,AL,manesse01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2018,TEX,AL,mannbr01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2021,DET,AL,mannima01,18,18,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2022,DET,AL,mannima01,13,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2023,DET,AL,mannima01,15,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2024,DET,AL,mannima01,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2021,TOR,AL,manoaal01,20,20,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOR,AL,manoaal01,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2023,TOR,AL,manoaal01,19,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2024,TOR,AL,manoaal01,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,manshje01,32,0,4,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2016,CLE,AL,manshje01,53,0,4,53,53,0,0,0,0,0,0,0,0,0,0,0,0
2016,DET,AL,mantijo01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,mantijo01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,ARI,NL,mantijo01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2021,ARI,NL,mantijo01,57,0,53,57,57,0,0,0,0,0,0,0,0,0,0,0,0
2022,ARI,NL,mantijo01,69,0,1,69,69,0,0,0,0,0,0,0,0,0,0,0,0
2023,ARI,NL,mantijo01,35,3,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
2024,ARI,NL,mantijo01,75,2,1,75,75,0,0,0,0,0,0,0,0,0,0,0,0
2024,CLE,AL,manzaky01,53,38,53,6,0,0,6,0,0,0,0,0,0,0,41,14,0
2017,CHN,NL,mapledi01,6,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2018,CHN,NL,mapledi01,9,0,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHN,NL,mapledi01,14,0,12,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2020,CHN,NL,mapledi01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2021,CHN,NL,mapledi01,28,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2021,SDN,NL,marcatu01,25,9,25,13,0,0,0,8,1,0,4,0,4,7,0,12,1
2022,PIT,NL,marcatu01,49,44,49,47,0,0,0,23,0,1,30,0,1,30,0,4,0
2023,PIT,NL,marcatu01,75,53,75,73,0,0,0,18,1,58,0,0,0,0,1,13,1
2020,PHI,NL,marchra01,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2021,PHI,NL,marchra01,20,13,20,18,0,17,1,0,0,0,0,0,0,0,0,4,0
2024,PHI,NL,marchra01,17,14,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,marcush01,7,6,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2019,SDN,NL,margeni01,17,12,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2020,SEA,AL,margeni01,10,7,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2021,SEA,AL,margeni01,5,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2016,SDN,NL,margoma01,10,8,10,10,0,0,0,0,0,0,0,9,1,10,0,1,1
2017,SDN,NL,margoma01,126,121,126,123,0,0,0,0,0,0,0,123,0,123,0,4,0
2018,SDN,NL,margoma01,141,123,141,136,0,0,0,0,0,0,0,136,0,136,0,6,2
2019,SDN,NL,margoma01,151,98,151,135,0,0,0,0,0,0,0,135,0,135,0,22,4
2020,TBA,AL,margoma01,47,37,47,46,0,0,0,0,0,0,18,21,15,46,1,2,2
2021,TBA,AL,margoma01,125,104,125,119,0,0,0,0,0,0,24,24,86,119,3,14,2
2022,TBA,AL,margoma01,89,85,89,70,0,0,0,0,0,0,8,18,53,70,16,3,0
2023,TBA,AL,margoma01,99,81,99,93,0,0,0,0,0,0,0,55,43,98,0,14,1
2024,MIN,AL,margoma01,129,70,129,113,0,0,0,0,0,0,65,21,44,113,8,35,8
2015,ATL,NL,marimsu01,16,0,14,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2016,MIL,NL,marinjh01,43,0,40,43,43,0,0,0,0,0,0,0,0,0,0,0,0
2016,TBA,AL,marinjh01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIL,NL,marinjh01,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2017,PIT,NL,marinjh01,24,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2017,TEX,AL,marinjh01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,BAL,AL,marinjh01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYA,AL,marinro01,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2023,NYA,AL,marinro01,45,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0
2024,NYA,AL,marinro01,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2015,KCA,AL,mariomi01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2016,PHI,NL,mariomi01,25,0,24,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2023,CIN,NL,mariomi01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,HOU,AL,marisja01,133,101,133,126,0,0,0,0,0,0,16,99,13,126,1,5,13
2016,HOU,AL,marisja01,118,85,118,105,0,0,0,0,0,0,26,74,5,105,5,4,12
2017,HOU,AL,marisja01,106,65,106,102,0,0,0,0,0,0,6,93,3,102,1,6,9
2018,HOU,AL,marisja01,103,57,103,98,0,0,0,0,0,0,1,96,1,98,2,5,11
2019,HOU,AL,marisja01,120,73,120,109,0,0,0,0,0,0,0,109,0,109,6,7,10
2020,NYN,NL,marisja01,16,8,16,16,0,0,0,0,0,0,0,16,0,16,0,0,1
2021,CHN,NL,marisja01,65,28,65,49,0,0,0,0,0,0,0,49,0,49,0,27,2
2021,SDN,NL,marisja01,34,9,34,23,0,0,0,0,0,0,20,3,2,23,0,15,1
2022,PIT,NL,marisja01,31,21,31,29,0,0,0,0,0,0,12,14,4,29,0,3,1
2023,CHA,AL,marisja01,9,1,9,8,0,0,0,0,0,0,0,1,7,8,0,0,1
2023,DET,AL,marisja01,33,24,33,30,0,0,0,0,0,0,0,30,0,30,1,0,4
2023,LAN,NL,marisja01,4,0,4,4,0,0,0,0,0,0,0,4,0,4,0,3,0
2017,SEA,AL,marjami01,5,2,5,5,0,5,0,0,0,0,0,0,0,0,0,2,0
2018,SEA,AL,marjami01,10,8,10,10,0,10,0,0,0,0,0,0,0,0,0,1,0
2015,ATL,NL,markani01,156,156,156,153,0,0,0,0,0,0,0,0,153,153,3,0,0
2016,ATL,NL,markani01,158,155,158,151,0,0,1,0,0,0,0,0,150,150,5,2,0
2017,ATL,NL,markani01,160,155,160,156,0,0,0,0,0,0,0,0,156,156,2,2,1
2018,ATL,NL,markani01,162,162,162,160,0,0,0,0,0,0,3,0,158,160,2,0,0
2019,ATL,NL,markani01,116,108,116,111,0,0,0,0,0,0,9,0,103,111,1,6,0
2020,ATL,NL,markani01,37,33,37,34,0,0,0,0,0,0,7,0,29,34,2,3,0
2019,PIT,NL,markepa01,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2019,SEA,AL,markepa01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2022,OAK,AL,markepa01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2016,TBA,AL,marksju01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,TBA,AL,marksju01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,marksma01,31,0,30,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2016,ATL,NL,marksma01,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2023,SEA,AL,marloca01,34,23,34,30,0,0,0,0,0,0,24,4,2,30,1,5,3
2024,SEA,AL,marloca01,8,1,8,7,0,0,0,0,0,0,0,2,5,7,1,1,1
2020,SEA,AL,marmojo01,35,30,35,24,0,0,5,0,0,0,18,0,2,19,10,3,0
2021,SEA,AL,marmojo01,41,31,41,27,0,0,14,0,0,0,11,0,2,13,5,9,0
2020,CHN,NL,marqubr01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,COL,NL,marquge01,6,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2017,COL,NL,marquge01,29,29,26,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2018,COL,NL,marquge01,33,33,31,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2019,COL,NL,marquge01,29,28,25,28,28,0,0,0,0,0,0,0,0,0,0,1,0
2020,COL,NL,marquge01,13,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2021,COL,NL,marquge01,32,32,29,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2022,COL,NL,marquge01,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2023,COL,NL,marquge01,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
